,member_id,contract_id,value
7476,325,1,-18
7477,325,2,2
7478,325,3,-1
7479,325,4,1
7480,325,5,-18
7481,325,6,-15
7482,325,7,-10
7483,325,8,2
7484,325,9,-18
7485,325,10,-18
7486,325,11,9
7487,325,12,-10
7488,325,13,-2
7489,325,14,16
7490,325,15,-14
7491,325,16,-7
7492,325,17,-16
7493,325,18,-15
7494,325,19,3
7495,325,20,-3
7496,325,21,3
7497,325,22,-2
7498,326,0,7
7499,326,1,-6
7500,326,2,0
7501,326,3,-5
7502,326,4,-10
7503,326,5,-8
7504,326,6,-12
7505,326,7,-5
7506,326,8,-1
7507,326,9,3
7508,326,10,-10
7509,326,11,-6
7510,326,12,7
7511,326,13,-13
7512,326,14,-8
7513,326,15,-13
7514,326,16,-7
7515,326,17,-2
7516,326,18,-9
7517,326,19,-17
7518,326,20,14
7519,326,21,-20
7520,326,22,-5
7521,327,0,-13
7522,327,1,-6
7523,327,2,-14
7524,327,3,0
7525,327,4,-18
7526,327,5,20
7527,327,6,-10
7528,327,7,14
7529,327,8,-20
7530,327,9,-6
7531,327,10,10
7532,327,11,-2
7533,327,12,18
7534,327,13,-20
7535,327,14,-15
7536,327,15,15
7537,327,16,-13
7538,327,17,10
7539,327,18,9
7540,327,19,-1
7541,327,20,5
7542,327,21,-3
7543,327,22,-4
7544,328,0,-20
7545,328,1,-17
7546,328,2,-16
7547,328,3,-14
7548,328,4,-2
7549,328,5,-5
7550,328,6,12
7551,328,7,-17
7552,328,8,13
7553,328,9,-10
7554,328,10,-11
7555,328,11,-16
7556,328,12,-12
7557,328,13,3
7558,328,14,0
7559,328,15,-15
7560,328,16,6
7561,328,17,0
7562,328,18,-19
7563,328,19,-10
7564,328,20,16
7565,328,21,-8
7566,328,22,4
7567,329,0,18
7568,329,1,-8
7569,329,2,18
7570,329,3,-20
7571,329,4,-14
7572,329,5,13
7573,329,6,-11
7574,329,7,-14
7575,329,8,10
7576,329,9,-18
7577,329,10,-13
7578,329,11,-18
7579,329,12,-15
7580,329,13,-8
7581,329,14,-10
7582,329,15,15
7583,329,16,-20
7584,329,17,-15
7585,329,18,-17
7586,329,19,10
7587,329,20,5
7588,329,21,-3
7589,329,22,-6
7590,330,0,13
7591,330,1,-14
7592,330,2,-6
7593,330,3,-18
7594,330,4,14
7595,330,5,-16
7596,330,6,-15
7597,330,7,-10
7598,330,8,6
7599,330,9,-11
7600,330,10,9
7601,330,11,10
7602,330,12,0
7603,330,13,7
7604,330,14,13
7605,330,15,11
7606,330,16,13
7607,330,17,-9
7608,330,18,5
7609,330,19,15
7610,330,20,2
7611,330,21,-9
7612,330,22,3
7613,331,0,14
7614,331,1,1
7615,331,2,6
7616,331,3,-14
7617,331,4,-14
7618,331,5,-13
7619,331,6,14
7620,331,7,3
7621,331,8,10
7622,331,9,8
7623,331,10,5
7624,331,11,13
7625,331,12,-18
7626,331,13,-8
7627,331,14,-9
7628,331,15,6
7629,331,16,-3
7630,331,17,0
7631,331,18,-8
7632,331,19,6
7633,331,20,9
7634,331,21,-9
7635,331,22,11
7636,332,0,-7
7637,332,1,11
7638,332,2,15
7639,332,3,4
7640,332,4,1
7641,332,5,-14
7642,332,6,-6
7643,332,7,3
7644,332,8,-13
7645,332,9,-10
7646,332,10,-8
7647,332,11,-2
7648,332,12,9
7649,332,13,0
7650,332,14,-18
7651,332,15,-17
7652,332,16,-10
7653,332,17,1
7654,332,18,18
7655,332,19,18
7656,332,20,9
7657,332,21,17
7658,332,22,-13
7659,333,0,14
7660,333,1,3
7661,333,2,-3
7662,333,3,-16
7663,333,4,17
7664,333,5,-20
7665,333,6,-16
7666,333,7,11
7667,333,8,13
7668,333,9,-8
7669,333,10,-16
7670,333,11,-1
7671,333,12,3
7672,333,13,-17
7673,333,14,3
7674,333,15,5
7675,333,16,-12
7676,333,17,-14
7677,333,18,6
7678,333,19,-8
7679,333,20,-4
7680,333,21,-3
7681,333,22,10
7682,334,0,-18
7683,334,1,0
7684,334,2,-3
7685,334,3,-16
7686,334,4,-7
7687,334,5,-9
7688,334,6,1
7689,334,7,-16
7690,334,8,-11
7691,334,9,-18
7692,334,10,-12
7693,334,11,10
7694,334,12,1
7695,334,13,18
7696,334,14,-5
7697,334,15,-12
7698,334,16,-7
7699,334,17,-15
7700,334,18,17
7701,334,19,3
7702,334,20,-18
7703,334,21,14
7704,334,22,-11
7705,335,0,-13
7706,335,1,-15
7707,335,2,-17
7708,335,3,-8
7709,335,4,-7
7710,335,5,-6
7711,335,6,20
7712,335,7,-10
7713,335,8,-20
7714,335,9,-11
7715,335,10,-11
7716,335,11,14
7717,335,12,14
7718,335,13,-4
7719,335,14,-14
7720,335,15,-14
7721,335,16,16
7722,335,17,9
7723,335,18,-1
7724,335,19,-17
7725,335,20,-6
7726,335,21,-8
7727,335,22,-17
7728,336,0,-6
7729,336,1,15
7730,336,2,-3
7731,336,3,16
7732,336,4,-8
7733,336,5,9
7734,336,6,19
7735,336,7,18
7736,336,8,-3
7737,336,9,-12
7738,336,10,6
7739,336,11,-12
7740,336,12,18
7741,336,13,10
7742,336,14,-12
7743,336,15,15
7744,336,16,17
7745,336,17,-1
7746,336,18,-11
7747,336,19,-8
7748,336,20,-5
7749,336,21,9
7750,336,22,20
7751,337,0,-12
7752,337,1,14
7753,337,2,1
7754,337,3,-5
7755,337,4,-15
7756,337,5,-12
7757,337,6,-5
7758,337,7,-4
7759,337,8,1
7760,337,9,4
7761,337,10,-6
7762,337,11,0
7763,337,12,-16
7764,337,13,19
7765,337,14,16
7766,337,15,10
7767,337,16,-19
7768,337,17,12
7769,337,18,-17
7770,337,19,-17
7771,337,20,15
7772,337,21,-3
7773,337,22,18
7774,338,0,2
7775,338,1,16
7776,338,2,-7
7777,338,3,-4
7778,338,4,2
7779,338,5,14
7780,338,6,-18
7781,338,7,-11
7782,338,8,19
7783,338,9,-13
7784,338,10,20
7785,338,11,-13
7786,338,12,1
7787,338,13,4
7788,338,14,-2
7789,338,15,4
7790,338,16,15
7791,338,17,2
7792,338,18,-3
7793,338,19,-20
7794,338,20,16
7795,338,21,-12
7796,338,22,12
7797,339,0,-20
7798,339,1,19
7799,339,2,2
7800,339,3,-16
7801,339,4,-5
7802,339,5,15
7803,339,6,5
7804,339,7,-4
7805,339,8,-1
7806,339,9,8
7807,339,10,19
7808,339,11,8
7809,339,12,-13
7810,339,13,5
7811,339,14,-18
7812,339,15,16
7813,339,16,-13
7814,339,17,-8
7815,339,18,-5
7816,339,19,-12
7817,339,20,-12
7818,339,21,-13
7819,339,22,-1
7820,340,0,2
7821,340,1,-12
7822,340,2,-3
7823,340,3,13
7824,340,4,-12
7825,340,5,-7
7826,340,6,-7
7827,340,7,-6
7828,340,8,13
7829,340,9,-13
7830,340,10,14
7831,340,11,-5
7832,340,12,4
7833,340,13,13
7834,340,14,-1
7835,340,15,12
7836,340,16,4
7837,340,17,7
7838,340,18,5
7839,340,19,6
7840,340,20,-18
7841,340,21,1
7842,340,22,-15
7843,341,0,3
7844,341,1,0
7845,341,2,-7
7846,341,3,18
7847,341,4,17
7848,341,5,-4
7849,341,6,2
7850,341,7,0
7851,341,8,0
7852,341,9,-20
7853,341,10,2
7854,341,11,5
7855,341,12,16
7856,341,13,-12
7857,341,14,-3
7858,341,15,11
7859,341,16,17
7860,341,17,3
7861,341,18,13
7862,341,19,7
7863,341,20,-19
7864,341,21,19
7865,341,22,5
7866,342,0,19
7867,342,1,1
7868,342,2,9
7869,342,3,-11
7870,342,4,18
7871,342,5,3
7872,342,6,10
7873,342,7,-4
7874,342,8,2
7875,342,9,18
7876,342,10,13
7877,342,11,-9
7878,342,12,-3
7879,342,13,-3
7880,342,14,9
7881,342,15,4
7882,342,16,-7
7883,342,17,11
7884,342,18,9
7885,342,19,9
7886,342,20,7
7887,342,21,-2
7888,342,22,-8
7889,343,0,-16
7890,343,1,17
7891,343,2,10
7892,343,3,-17
7893,343,4,0
7894,343,5,-16
7895,343,6,11
7896,343,7,15
7897,343,8,-17
7898,343,9,4
7899,343,10,-12
7900,343,11,6
7901,343,12,-12
7902,343,13,1
7903,343,14,18
7904,343,15,-13
7905,343,16,4
7906,343,17,13
7907,343,18,13
7908,343,19,2
7909,343,20,12
7910,343,21,1
7911,343,22,15
7912,344,0,0
7913,344,1,19
7914,344,2,-3
7915,344,3,8
7916,344,4,-15
7917,344,5,-19
7918,344,6,-18
7919,344,7,15
7920,344,8,4
7921,344,9,15
7922,344,10,-3
7923,344,11,-18
7924,344,12,-11
7925,344,13,-6
7926,344,14,11
7927,344,15,8
7928,344,16,-16
7929,344,17,15
7930,344,18,15
7931,344,19,10
7932,344,20,-1
7933,344,21,2
7934,344,22,1
7935,345,0,20
7936,345,1,12
7937,345,2,20
7938,345,3,6
7939,345,4,0
7940,345,5,6
7941,345,6,-8
7942,345,7,-8
7943,345,8,-16
7944,345,9,-15
7945,345,10,-11
7946,345,11,-20
7947,345,12,19
7948,345,13,-19
7949,345,14,-16
7950,345,15,-1
7951,345,16,-10
7952,345,17,-7
7953,345,18,0
7954,345,19,8
7955,345,20,19
7956,345,21,3
7957,345,22,4
7958,346,0,19
7959,346,1,16
7960,346,2,-20
7961,346,3,-3
7962,346,4,12
7963,346,5,-6
7964,346,6,-11
7965,346,7,-12
7966,346,8,11
7967,346,9,-13
7968,346,10,6
7969,346,11,6
7970,346,12,-2
7971,346,13,5
7972,346,14,4
7973,346,15,-8
7974,346,16,16
7975,346,17,-11
7976,346,18,9
7977,346,19,6
7978,346,20,3
7979,346,21,16
7980,346,22,13
7981,347,0,20
7982,347,1,20
7983,347,2,-14
7984,347,3,5
7985,347,4,8
7986,347,5,-4
7987,347,6,-18
7988,347,7,-17
7989,347,8,10
7990,347,9,5
7991,347,10,8
7992,347,11,-20
7993,347,12,-9
7994,347,13,0
7995,347,14,-14
7996,347,15,-19
7997,347,16,-7
7998,347,17,20
7999,347,18,19
8000,347,19,18
8001,347,20,7
8002,347,21,5
8003,347,22,0
8004,348,0,-1
8005,348,1,12
8006,348,2,5
8007,348,3,8
8008,348,4,-9
8009,348,5,-7
8010,348,6,4
8011,348,7,2
8012,348,8,7
8013,348,9,17
8014,348,10,8
8015,348,11,5
8016,348,12,1
8017,348,13,0
8018,348,14,-9
8019,348,15,-4
8020,348,16,12
8021,348,17,4
8022,348,18,18
8023,348,19,-6
8024,348,20,-6
8025,348,21,-20
8026,348,22,-1
8027,349,0,-10
8028,349,1,10
8029,349,2,15
8030,349,3,19
8031,349,4,-6
8032,349,5,15
8033,349,6,-5
8034,349,7,-17
8035,349,8,1
8036,349,9,-14
8037,349,10,0
8038,349,11,-16
8039,349,12,15
8040,349,13,4
8041,349,14,4
8042,349,15,4
8043,349,16,6
8044,349,17,-19
8045,349,18,14
8046,349,19,7
8047,349,20,-15
8048,349,21,11
8049,349,22,8
8050,350,0,-11
8051,350,1,-11
8052,350,2,-14
8053,350,3,17
8054,350,4,-11
8055,350,5,9
8056,350,6,2
8057,350,7,16
8058,350,8,2
8059,350,9,-13
8060,350,10,4
8061,350,11,-16
8062,350,12,15
8063,350,13,20
8064,350,14,-16
8065,350,15,-9
8066,350,16,-7
8067,350,17,-12
8068,350,18,-14
8069,350,19,3
8070,350,20,-19
8071,350,21,-17
8072,350,22,-16
8073,351,0,12
8074,351,1,3
8075,351,2,2
8076,351,3,-17
8077,351,4,14
8078,351,5,12
8079,351,6,19
8080,351,7,16
8081,351,8,16
8082,351,9,11
8083,351,10,-14
8084,351,11,15
8085,351,12,18
8086,351,13,-12
8087,351,14,-5
8088,351,15,-12
8089,351,16,17
8090,351,17,-19
8091,351,18,19
8092,351,19,9
8093,351,20,7
8094,351,21,8
8095,351,22,-9
8096,352,0,2
8097,352,1,12
8098,352,2,17
8099,352,3,12
8100,352,4,-14
8101,352,5,11
8102,352,6,-3
8103,352,7,7
8104,352,8,11
8105,352,9,14
8106,352,10,-11
8107,352,11,6
8108,352,12,17
8109,352,13,5
8110,352,14,-4
8111,352,15,9
8112,352,16,-1
8113,352,17,19
8114,352,18,0
8115,352,19,8
8116,352,20,19
8117,352,21,0
8118,352,22,-18
8119,353,0,9
8120,353,1,7
8121,353,2,-8
8122,353,3,-4
8123,353,4,16
8124,353,5,12
8125,353,6,-14
8126,353,7,3
8127,353,8,-7
8128,353,9,9
8129,353,10,-4
8130,353,11,-8
8131,353,12,-5
8132,353,13,0
8133,353,14,-15
8134,353,15,19
8135,353,16,-11
8136,353,17,0
8137,353,18,1
8138,353,19,5
8139,353,20,4
8140,353,21,-19
8141,353,22,-8
8142,354,0,-18
8143,354,1,-9
8144,354,2,1
8145,354,3,14
8146,354,4,-13
8147,354,5,-13
8148,354,6,-9
8149,354,7,4
8150,354,8,-11
8151,354,9,4
8152,354,10,-16
8153,354,11,9
8154,354,12,-6
8155,354,13,-20
8156,354,14,-9
8157,354,15,-16
8158,354,16,6
8159,354,17,19
8160,354,18,-12
8161,354,19,15
8162,354,20,-2
8163,354,21,-18
8164,354,22,16
8165,355,0,-15
8166,355,1,-11
8167,355,2,-7
8168,355,3,4
8169,355,4,18
8170,355,5,17
8171,355,6,16
8172,355,7,13
8173,355,8,1
8174,355,9,-7
8175,355,10,-4
8176,355,11,7
8177,355,12,-10
8178,355,13,1
8179,355,14,-5
8180,355,15,-14
8181,355,16,-17
8182,355,17,-18
8183,355,18,0
8184,355,19,-2
8185,355,20,2
8186,355,21,4
8187,355,22,-2
8188,356,0,12
8189,356,1,11
8190,356,2,-14
8191,356,3,-9
8192,356,4,15
8193,356,5,20
8194,356,6,19
8195,356,7,-2
8196,356,8,1
8197,356,9,-15
8198,356,10,-2
8199,356,11,-14
8200,356,12,-10
8201,356,13,7
8202,356,14,20
8203,356,15,-12
8204,356,16,-14
8205,356,17,-4
8206,356,18,20
8207,356,19,7
8208,356,20,16
8209,356,21,18
8210,356,22,-19
8211,357,0,-1
8212,357,1,-3
8213,357,2,-11
8214,357,3,11
8215,357,4,-5
8216,357,5,10
8217,357,6,-9
8218,357,7,-8
8219,357,8,6
8220,357,9,18
8221,357,10,13
8222,357,11,1
8223,357,12,-19
8224,357,13,6
8225,357,14,-16
8226,357,15,0
8227,357,16,17
8228,357,17,-12
8229,357,18,4
8230,357,19,3
8231,357,20,15
8232,357,21,-8
8233,357,22,-18
8234,358,0,9
8235,358,1,-4
8236,358,2,9
8237,358,3,8
8238,358,4,8
8239,358,5,17
8240,358,6,1
8241,358,7,-13
8242,358,8,-4
8243,358,9,-3
8244,358,10,6
8245,358,11,-2
8246,358,12,-11
8247,358,13,6
8248,358,14,-20
8249,358,15,6
8250,358,16,-15
8251,358,17,-1
8252,358,18,12
8253,358,19,-8
8254,358,20,3
8255,358,21,17
8256,358,22,-3
8257,359,0,-9
8258,359,1,-3
8259,359,2,9
8260,359,3,-7
8261,359,4,16
8262,359,5,10
8263,359,6,-11
8264,359,7,-20
8265,359,8,7
8266,359,9,17
8267,359,10,7
8268,359,11,5
8269,359,12,-7
8270,359,13,7
8271,359,14,-16
8272,359,15,3
8273,359,16,7
8274,359,17,7
8275,359,18,-7
8276,359,19,-2
8277,359,20,7
8278,359,21,-13
8279,359,22,-14
8280,360,0,-4
8281,360,1,4
8282,360,2,8
8283,360,3,-17
8284,360,4,2
8285,360,5,-16
8286,360,6,9
8287,360,7,17
8288,360,8,19
8289,360,9,-20
8290,360,10,18
8291,360,11,16
8292,360,12,5
8293,360,13,3
8294,360,14,-3
8295,360,15,-5
8296,360,16,13
8297,360,17,-10
8298,360,18,5
8299,360,19,8
8300,360,20,-11
8301,360,21,8
8302,360,22,8
8303,361,0,19
8304,361,1,-15
8305,361,2,4
8306,361,3,-7
8307,361,4,3
8308,361,5,19
8309,361,6,-9
8310,361,7,9
8311,361,8,18
8312,361,9,-4
8313,361,10,17
8314,361,11,0
8315,361,12,8
8316,361,13,-4
8317,361,14,-9
8318,361,15,18
8319,361,16,3
8320,361,17,-19
8321,361,18,1
8322,361,19,-15
8323,361,20,16
8324,361,21,-6
8325,361,22,10
8326,362,0,-6
8327,362,1,20
8328,362,2,-7
8329,362,3,-19
8330,362,4,17
8331,362,5,11
8332,362,6,-5
8333,362,7,2
8334,362,8,-17
8335,362,9,-7
8336,362,10,15
8337,362,11,-2
8338,362,12,12
8339,362,13,14
8340,362,14,-6
8341,362,15,-13
8342,362,16,-8
8343,362,17,-15
8344,362,18,-13
8345,362,19,6
8346,362,20,-10
8347,362,21,-10
8348,362,22,14
8349,363,0,-7
8350,363,1,-13
8351,363,2,7
8352,363,3,1
8353,363,4,-7
8354,363,5,16
8355,363,6,2
8356,363,7,20
8357,363,8,-7
8358,363,9,14
8359,363,10,-10
8360,363,11,-19
8361,363,12,8
8362,363,13,9
8363,363,14,16
8364,363,15,-15
8365,363,16,-11
8366,363,17,-6
8367,363,18,-15
8368,363,19,-18
8369,363,20,-16
8370,363,21,4
8371,363,22,10
8372,364,0,2
8373,364,1,8
8374,364,2,7
8375,364,3,-9
8376,364,4,18
8377,364,5,-8
8378,364,6,-14
8379,364,7,13
8380,364,8,-14
8381,364,9,-9
8382,364,10,-16
8383,364,11,-4
8384,364,12,-1
8385,364,13,12
8386,364,14,9
8387,364,15,16
8388,364,16,17
8389,364,17,20
8390,364,18,12
8391,364,19,-8
8392,364,20,15
8393,364,21,-4
8394,364,22,-15
8395,365,0,-9
8396,365,1,18
8397,365,2,17
8398,365,3,-13
8399,365,4,-2
8400,365,5,6
8401,365,6,3
8402,365,7,-7
8403,365,8,-20
8404,365,9,-16
8405,365,10,-1
8406,365,11,8
8407,365,12,10
8408,365,13,18
8409,365,14,-8
8410,365,15,2
8411,365,16,-17
8412,365,17,-8
8413,365,18,-13
8414,365,19,-9
8415,365,20,18
8416,365,21,6
8417,365,22,15
8418,366,0,8
8419,366,1,-17
8420,366,2,18
8421,366,3,-7
8422,366,4,0
8423,366,5,14
8424,366,6,6
8425,366,7,14
8426,366,8,-12
8427,366,9,-14
8428,366,10,-15
8429,366,11,7
8430,366,12,-10
8431,366,13,-11
8432,366,14,-3
8433,366,15,-6
8434,366,16,13
8435,366,17,18
8436,366,18,6
8437,366,19,-16
8438,366,20,16
8439,366,21,-15
8440,366,22,-1
8441,367,0,6
8442,367,1,3
8443,367,2,18
8444,367,3,-14
8445,367,4,-17
8446,367,5,-2
8447,367,6,-14
8448,367,7,-14
8449,367,8,18
8450,367,9,16
8451,367,10,11
8452,367,11,5
8453,367,12,11
8454,367,13,10
8455,367,14,1
8456,367,15,10
8457,367,16,-20
8458,367,17,20
8459,367,18,-1
8460,367,19,-3
8461,367,20,-20
8462,367,21,8
8463,367,22,4
8464,368,0,-9
8465,368,1,13
8466,368,2,-6
8467,368,3,-10
8468,368,4,-4
8469,368,5,-14
8470,368,6,6
8471,368,7,-20
8472,368,8,1
8473,368,9,-4
8474,368,10,-15
8475,368,11,5
8476,368,12,-2
8477,368,13,10
8478,368,14,-7
8479,368,15,-2
8480,368,16,12
8481,368,17,0
8482,368,18,-1
8483,368,19,-18
8484,368,20,1
8485,368,21,-17
8486,368,22,-18
8487,369,0,13
8488,369,1,12
8489,369,2,19
8490,369,3,17
8491,369,4,13
8492,369,5,11
8493,369,6,17
8494,369,7,1
8495,369,8,11
8496,369,9,-9
8497,369,10,5
8498,369,11,1
8499,369,12,-5
8500,369,13,-12
8501,369,14,9
8502,369,15,8
8503,369,16,16
8504,369,17,-1
8505,369,18,-13
8506,369,19,11
8507,369,20,0
8508,369,21,17
8509,369,22,5
8510,370,0,18
8511,370,1,-9
8512,370,2,-13
8513,370,3,12
8514,370,4,-4
8515,370,5,-10
8516,370,6,0
8517,370,7,-18
8518,370,8,0
8519,370,9,8
8520,370,10,-16
8521,370,11,15
8522,370,12,14
8523,370,13,7
8524,370,14,-18
8525,370,15,-1
8526,370,16,-15
8527,370,17,-15
8528,370,18,-18
8529,370,19,-5
8530,370,20,-11
8531,370,21,8
8532,370,22,-7
8533,371,0,-2
8534,371,1,-4
8535,371,2,3
8536,371,3,-5
8537,371,4,-4
8538,371,5,5
8539,371,6,-16
8540,371,7,15
8541,371,8,16
8542,371,9,3
8543,371,10,-14
8544,371,11,0
8545,371,12,-7
8546,371,13,-14
8547,371,14,9
8548,371,15,-2
8549,371,16,-8
8550,371,17,19
8551,371,18,-4
8552,371,19,-20
8553,371,20,12
8554,371,21,2
8555,371,22,14
8556,372,0,11
8557,372,1,14
8558,372,2,-14
8559,372,3,-6
8560,372,4,-16
8561,372,5,13
8562,372,6,-18
8563,372,7,6
8564,372,8,19
8565,372,9,17
8566,372,10,9
8567,372,11,16
8568,372,12,-2
8569,372,13,9
8570,372,14,12
8571,372,15,7
8572,372,16,16
8573,372,17,15
8574,372,18,-17
8575,372,19,-20
8576,372,20,-14
8577,372,21,19
8578,372,22,-17
8579,373,0,20
8580,373,1,15
8581,373,2,5
8582,373,3,-18
8583,373,4,-19
8584,373,5,-7
8585,373,6,8
8586,373,7,-5
8587,373,8,-11
8588,373,9,-10
8589,373,10,-2
8590,373,11,19
8591,373,12,-1
8592,373,13,-4
8593,373,14,0
8594,373,15,13
8595,373,16,7
8596,373,17,-4
8597,373,18,8
8598,373,19,1
8599,373,20,-6
8600,373,21,-4
8601,373,22,-17
8602,374,0,-17
8603,374,1,11
8604,374,2,14
8605,374,3,-14
8606,374,4,-2
8607,374,5,-2
8608,374,6,-8
8609,374,7,9
8610,374,8,-14
8611,374,9,11
8612,374,10,9
8613,374,11,8
8614,374,12,5
8615,374,13,11
8616,374,14,-17
8617,374,15,7
8618,374,16,-17
8619,374,17,-11
8620,374,18,-2
8621,374,19,10
8622,374,20,-6
8623,374,21,-17
8624,374,22,-2
8625,375,0,19
8626,375,1,-4
8627,375,2,13
8628,375,3,4
8629,375,4,-8
8630,375,5,17
8631,375,6,16
8632,375,7,7
8633,375,8,2
8634,375,9,4
8635,375,10,3
8636,375,11,-9
8637,375,12,-11
8638,375,13,1
8639,375,14,5
8640,375,15,10
8641,375,16,17
8642,375,17,14
8643,375,18,2
8644,375,19,-16
8645,375,20,13
8646,375,21,14
8647,375,22,-10
8648,376,0,-16
8649,376,1,0
8650,376,2,13
8651,376,3,-6
8652,376,4,-5
8653,376,5,-1
8654,376,6,19
8655,376,7,-2
8656,376,8,-15
8657,376,9,-2
8658,376,10,8
8659,376,11,-4
8660,376,12,-8
8661,376,13,16
8662,376,14,6
8663,376,15,1
8664,376,16,6
8665,376,17,1
8666,376,18,9
8667,376,19,14
8668,376,20,20
8669,376,21,-7
8670,376,22,11
8671,377,0,12
8672,377,1,-10
8673,377,2,-12
8674,377,3,-2
8675,377,4,1
8676,377,5,15
8677,377,6,-10
8678,377,7,3
8679,377,8,-10
8680,377,9,1
8681,377,10,2
8682,377,11,16
8683,377,12,-4
8684,377,13,3
8685,377,14,-9
8686,377,15,0
8687,377,16,4
8688,377,17,7
8689,377,18,3
8690,377,19,16
8691,377,20,14
8692,377,21,-16
8693,377,22,-11
8694,378,0,-18
8695,378,1,-15
8696,378,2,-9
8697,378,3,-12
8698,378,4,-20
8699,378,5,-19
8700,378,6,-11
8701,378,7,-12
8702,378,8,8
8703,378,9,-11
8704,378,10,10
8705,378,11,15
8706,378,12,4
8707,378,13,-1
8708,378,14,-2
8709,378,15,-8
8710,378,16,-8
8711,378,17,-15
8712,378,18,0
8713,378,19,-4
8714,378,20,-12
8715,378,21,-5
8716,378,22,-4
8717,379,0,-4
8718,379,1,11
8719,379,2,-1
8720,379,3,18
8721,379,4,-3
8722,379,5,16
8723,379,6,-8
8724,379,7,-12
8725,379,8,19
8726,379,9,-17
8727,379,10,17
8728,379,11,18
8729,379,12,15
8730,379,13,-6
8731,379,14,19
8732,379,15,6
8733,379,16,-6
8734,379,17,7
8735,379,18,-18
8736,379,19,2
8737,379,20,10
8738,379,21,-10
8739,379,22,6
8740,380,0,-10
8741,380,1,5
8742,380,2,-4
8743,380,3,-8
8744,380,4,-11
8745,380,5,-9
8746,380,6,-18
8747,380,7,-2
8748,380,8,-19
8749,380,9,1
8750,380,10,16
8751,380,11,9
8752,380,12,-13
8753,380,13,6
8754,380,14,5
8755,380,15,14
8756,380,16,3
8757,380,17,5
8758,380,18,-5
8759,380,19,1
8760,380,20,17
8761,380,21,-1
8762,380,22,3
8763,381,0,-16
8764,381,1,-15
8765,381,2,11
8766,381,3,9
8767,381,4,-11
8768,381,5,-9
8769,381,6,10
8770,381,7,12
8771,381,8,-14
8772,381,9,3
8773,381,10,-15
8774,381,11,-16
8775,381,12,-7
8776,381,13,-1
8777,381,14,-13
8778,381,15,16
8779,381,16,15
8780,381,17,15
8781,381,18,-16
8782,381,19,15
8783,381,20,2
8784,381,21,-7
8785,381,22,12
8786,382,0,-3
8787,382,1,16
8788,382,2,2
8789,382,3,13
8790,382,4,-10
8791,382,5,2
8792,382,6,2
8793,382,7,-3
8794,382,8,-12
8795,382,9,0
8796,382,10,-15
8797,382,11,12
8798,382,12,-6
8799,382,13,-14
8800,382,14,4
8801,382,15,-14
8802,382,16,-13
8803,382,17,11
8804,382,18,-5
8805,382,19,-16
8806,382,20,-9
8807,382,21,-17
8808,382,22,-8
8809,383,0,-8
8810,383,1,-4
8811,383,2,9
8812,383,3,20
8813,383,4,-2
8814,383,5,2
8815,383,6,20
8816,383,7,-1
8817,383,8,17
8818,383,9,-9
8819,383,10,2
8820,383,11,5
8821,383,12,15
8822,383,13,1
8823,383,14,10
8824,383,15,3
8825,383,16,-16
8826,383,17,-3
8827,383,18,-9
8828,383,19,-3
8829,383,20,-2
8830,383,21,17
8831,383,22,12
8832,384,0,0
8833,384,1,19
8834,384,2,0
8835,384,3,3
8836,384,4,7
8837,384,5,-18
8838,384,6,13
8839,384,7,-6
8840,384,8,-17
8841,384,9,19
8842,384,10,-4
8843,384,11,13
8844,384,12,-4
8845,384,13,-2
8846,384,14,-11
8847,384,15,18
8848,384,16,16
8849,384,17,-9
8850,384,18,-14
8851,384,19,18
8852,384,20,-10
8853,384,21,-7
8854,384,22,6
8855,385,0,-19
8856,385,1,2
8857,385,2,15
8858,385,3,-18
8859,385,4,-4
8860,385,5,2
8861,385,6,10
8862,385,7,-4
8863,385,8,6
8864,385,9,-6
8865,385,10,-12
8866,385,11,13
8867,385,12,-7
8868,385,13,12
8869,385,14,-2
8870,385,15,12
8871,385,16,-15
8872,385,17,12
8873,385,18,7
8874,385,19,-13
8875,385,20,-10
8876,385,21,-19
8877,385,22,8
8878,386,0,11
8879,386,1,-1
8880,386,2,20
8881,386,3,-20
8882,386,4,16
8883,386,5,0
8884,386,6,18
8885,386,7,-1
8886,386,8,-18
8887,386,9,12
8888,386,10,1
8889,386,11,3
8890,386,12,18
8891,386,13,19
8892,386,14,15
8893,386,15,11
8894,386,16,5
8895,386,17,-15
8896,386,18,-13
8897,386,19,17
8898,386,20,-13
8899,386,21,-14
8900,386,22,-4
8901,387,0,6
8902,387,1,-20
8903,387,2,-3
8904,387,3,10
8905,387,4,2
8906,387,5,-9
8907,387,6,-14
8908,387,7,7
8909,387,8,11
8910,387,9,-11
8911,387,10,-7
8912,387,11,-20
8913,387,12,17
8914,387,13,-5
8915,387,14,15
8916,387,15,10
8917,387,16,-19
8918,387,17,18
8919,387,18,8
8920,387,19,15
8921,387,20,12
8922,387,21,-9
8923,387,22,7
8924,388,0,-4
8925,388,1,0
8926,388,2,-8
8927,388,3,11
8928,388,4,3
8929,388,5,5
8930,388,6,-6
8931,388,7,10
8932,388,8,19
8933,388,9,20
8934,388,10,9
8935,388,11,-17
8936,388,12,20
8937,388,13,0
8938,388,14,-20
8939,388,15,-11
8940,388,16,8
8941,388,17,-13
8942,388,18,15
8943,388,19,7
8944,388,20,-10
8945,388,21,1
8946,388,22,8
8947,389,0,-1
8948,389,1,4
8949,389,2,7
